작성일,종목명,종목코드,제목,적정가격,평가의견,작성자,작성기관,기업정보,첨부파일,현재가격
2025-11-03,기아,000270, 3Q25 Review 관세 15 와 신차 확대로 26년 실적 우상향 3Q25 Review 관세 15 와 신차 확대로 26년 실적 우상향 매출액은 추정치 부합 영업이익과 순이익은 큰 폭 하회 관세 15 와 신차 기반 물량 확대로 26년부터 실적 우상향 기대 ,"135,000",Buy,김성래,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000270&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644419,113400
2025-11-03,SK이노베이션,096770, 배터리 부진을 상쇄한 정유 배터리 부진을 상쇄한 정유 3분기 정유와 E S 부문이 실적 서프라이즈 견인 4분기 견조한 정유 부진한 배터리 시황 지속 투자의견 HOLD 목표주가 12만 원 유지 ,"120,000",Hold,이용욱,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=096770&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644416,116900
2025-11-03,LG화학,051910, 어려운 영업환경에도 LGES 지분 활용 기대감 어려운 영업환경에도 LGES 지분 활용 기대감 3분기 생명과학 화학 부문의 호실적 부진한 양극재 4분기 어려운 영업환경 지속 목표주가 47만 원으로 상향 투자의견 BUY 유지 ,"470,000",Buy,이용욱,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=051910&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644415,388500
2025-11-03,iM금융지주,139130, 마진 전망치 조정으로 이익 추정 상향 마진 전망치 조정으로 이익 추정 상향 3Q25 지배 순익 1 224억원 19 YoY 기대치 부합 마진 전망치 조정으로 이익 추정 상향 ,"17,000",Buy,김도하,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=139130&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644414,14220
2025-11-03,BNK금융지주,138930, 연간 경상 이익이 8 000억원 근접할 전망 연간 경상 이익이 8 000억원 근접할 전망 3Q25 지배 순익 2 942억원 38 YoY 연달아 서프라이즈 이익과 자본여력이 자아낸 환원 확대 ,"16,500",Buy,김도하,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=138930&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644413,14980
2025-11-03,LS,006260, 실적 저점 통과 배당수익률 5 4 실적 저점 통과 배당수익률 5 4 실적 저점 통과 배당수익률 5 4 ,"150,000",Buy,이병근,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=006260&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644411,196500
2025-11-03,한화시스템,272210, 3Q25 Review 견고한 본업 필리조선소 적자 지속 3Q25 Review 견고한 본업 필리조선소 적자 지속 3Q25 Review 견고한 본업 필리조선소 적자 지속 ,"69,000",Buy,최정환,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=272210&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644410,50500
2025-11-03,현대모비스,012330, 안정적인 수익성에 신사업을 더해서 안정적인 수익성에 신사업을 더해서 안정적인 수익성에 신사업을 더해서 ,"380,000",Buy,이병근,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=012330&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644409,296000
2025-11-03,환인제약,016580, 3Q25 Review 아직은 부진한 흐름 3Q25 Review 아직은 부진한 흐름 3Q25 Review 아직은 부진한 흐름 ,"14,000",Buy,정홍식,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=016580&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644408,11500
2025-11-03,효성중공업,298040, 2개 분기 연속 Super Surprise 2개 분기 연속 Super Surprise 2개 분기 연속 Super Surprise ,"2,820,000",Buy,성종화,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=298040&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644407,2020000
2025-11-03,현대건설,000720, 실적의 그늘을 비추는 원전의 빛 실적의 그늘을 비추는 원전의 빛 실적의 그늘을 비추는 원전의 빛 ,"94,000",Buy,김세련,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000720&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644406,61600
2025-11-03,에스원,012750, 무난한 이익 달성 무난한 이익 달성 무난한 이익 달성 ,"88,000",Buy,김세련,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=012750&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644405,73400
2025-11-03,대우건설,047040, 변동성 확대 변동성 확대 변동성 확대 ,"4,500",Buy,김세련,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=047040&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644404,3500
2025-11-03,NH투자증권,005940, 전부문 실적호조로 최대실적 시현 전부문 실적호조로 최대실적 시현 전부문 실적호조로 최대실적 시현 ,"24,000",Buy,전배승,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=005940&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644403,21000
2025-11-03,기업은행,024110, 건전성 개선 지연 건전성 개선 지연 건전성 개선 지연 ,"22,500",Hold,전배승,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=024110&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644402,20200
2025-11-03,BNK금융지주,138930, 향상된 이익창출력 유지 향상된 이익창출력 유지 향상된 이익창출력 유지 ,"17,500",Buy,전배승,LS증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=138930&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644401,14980
2025-11-03,일동제약,249420, 임상에서 증명한 글로벌 기술경쟁력 임상에서 증명한 글로벌 기술경쟁력 임상에서 증명한 글로벌 기술경쟁력 ,"45,000",매수,이선경,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=249420&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644398,31100
2025-11-03,현대모비스,012330, 안정적인 수익력을 보여주는 실적 안정적인 수익력을 보여주는 실적 안정적인 수익력을 보여주는 실적 ,"390,000",매수,윤혁진,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=012330&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644397,296000
2025-11-03,현대오토에버,307950, 주가만 좋은게 아니라 실적도 좋은 회사 주가만 좋은게 아니라 실적도 좋은 회사 주가만 좋은게 아니라 실적도 좋은 회사 ,"240,000",매수,윤혁진,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=307950&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644396,191800
2025-11-03,효성중공업,298040, 중공업 사업부 실적개선 이어진다 중공업 사업부 실적개선 이어진다 중공업 사업부 실적개선 이어진다 ,"2,500,000",매수,나민식,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=298040&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644395,2020000
2025-10-31,한미약품,128940, 아쉬운 실적 풍부한 모멘텀 아쉬운 실적 풍부한 모멘텀 아쉬운 실적 풍부한 모멘텀 ,"460,000",Buy,정재원,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=128940&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644394,456500
2025-10-31,삼성전자,005930, HBM4 인증 통과 시 경쟁사 대비 큰 폭의 실적 개선 가능 HBM4 인증 통과 시 경쟁사 대비 큰 폭의 실적 개선 가능 HBM4 인증 통과 시 경쟁사 대비 큰 폭의 실적 개선 가능 ,"135,000",Buy,송명섭,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=005930&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644393,100600
2025-10-31,LG이노텍,011070, 아직도 PBR 1 0배 미만 아직도 PBR 1 0배 미만 아직도 PBR 1 0배 미만 ,"275,000",Buy,고의영,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=011070&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644392,240500
2025-10-31,현대글로비스,086280, 3Q25 Review 불확실성 해소 구간 3Q25 Review 불확실성 해소 구간 3Q25 Review 불확실성 해소 구간 ,"200,000",Buy,배세호,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=086280&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644391,163100
2025-10-31,현대글로비스,086280, 3Q25 Review 불확실성 해소 구간 3Q25 Review 불확실성 해소 구간 3Q25 Review 불확실성 해소 구간 ,"200,000",Buy,배세호,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=086280&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644390,163100
2025-10-31,삼성E&A,028050, 삼성E A 수주 안건의 지역 공종 확대 목표주가 상향 삼성E A 수주 안건의 지역 공종 확대 목표주가 상향 수주 안건의 지역 공종 확대 목표주가 상향 ,"35,000",Buy,배세호,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=028050&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644389,25700
2025-10-31,LG디스플레이,034220, 2026년 OLED 중심의 실적 개선 지속 전망 2026년 OLED 중심의 실적 개선 지속 전망 2026년 OLED 중심의 실적 개선 지속 전망 ,"18,000",Buy,정원석,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=034220&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644388,12500
2025-10-31,LG에너지솔루션,373220, EV 배터리 수요 둔화 Vs ESS 수요 급증 EV 배터리 수요 둔화 Vs ESS 수요 급증 EV 배터리 수요 둔화 Vs ESS 수요 급증 ,"600,000",Buy,정원석,iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=373220&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644387,441000
2025-10-31,HS효성첨단소재,298050, 일회성 비용으로 기대치 큰 폭 하회한 아쉬움 일회성 비용으로 기대치 큰 폭 하회한 아쉬움 일회성 비용으로 기대치 큰 폭 하회한 아쉬움 ,"240,000",Buy,"전유진,장호",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=298050&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644386,200000
2025-10-31,현대제철,004020, 낮아진 중국 기대감 낮아진 중국 기대감 낮아진 중국 기대감 ,"43,000",Buy,"김윤상,공도연",iM증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=004020&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644385,30900
2025-10-31,HL만도,204320, 3Q25 Review 관세 영향에도 선방 한 실적 3Q25 Review 관세 영향에도 선방 한 실적 3Q25 Review 관세 영향에도 선방 한 실적 ,"51,000",Buy,이재일,유진투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=204320&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644382,39600
2025-10-31,현대차,005380, 3Q25 Review 관세 15 타결과 신차 사이클 도래 3Q25 Review 관세 15 타결과 신차 사이클 도래 3Q25 매출액 시장 기대치 부합 영업이익 순이익은 상회 관세 15 타결에 따라 26년 2Q 기점으로 실적 턴어라운드 전망 ,"305,000",Buy,김성래,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=005380&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644380,262000
2025-10-31,현대제철,004020, 흑자전환 확인 다음 관전 포인트는 흑자전환 확인 다음 관전 포인트는 3Q25 Review 본업 체력 회복을 확인시킨 별도 흑자전환 4Q25 Preview 4분기 점진적 개선 26년 회복 전망 유효 ,"50,000",Buy,권지우,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=004020&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644379,30900
2025-10-31,현대글로비스,086280, 3Q25 Review 이익 개선 지속 입항 수수료 부과 우려 부각 3Q25 Review 이익 개선 지속 입항 수수료 부과 우려 부각 3Q25 매출액 시장 기대치 하회 영업이익 순이익은 기대치 부합 해운 이익 개선 상황에서 미국 입항 수수료가 새로운 화두로 부각 ,"200,000",Buy,김성래,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=086280&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644378,163100
2025-10-31,LG에너지솔루션,373220, 2년만에 수주잔고 반등 2년만에 수주잔고 반등 3분기 보상금 및 ESS Tesla 수요 호조로 호실적 기록 4분기 단기 실적 악화 불가피 ,"570,000",Buy,이용욱,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=373220&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644374,441000
2025-10-31,KB금융,105560, 2026년 주주환원 3 1조원 예상 2026년 주주환원 3 1조원 예상 3Q25 지배 순익 1조 6 860억원 4 YoY 기대치 상회 이익 환원금액 목표주가 모두 상향 ,"152,000",Buy,김도하,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=105560&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644373,121200
2025-10-31,HL만도,204320, 3Q25 Review 수익성 개선 흐름 긍정적 3Q25 Review 수익성 개선 흐름 긍정적 3Q 매출액 영업이익 시장 기대치 부합 SDV xEV 핵심부품 중심의 안정적 수주 실적 추이 긍정적 ,"48,000",Buy,김성래,한화투자증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=204320&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644372,39600
2025-10-31,SK,034730, 리밸런싱 및 자사주 소각 효과 극대화 리밸런싱 및 자사주 소각 효과 극대화 리밸런싱 및 자사주 소각 효과 극대화 ,"300,000",매수,최관순,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=034730&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644370,263500
2025-10-31,SK스퀘어,402340, 주주친화정책이 견인하는 할인율 축소 구간 주주친화정책이 견인하는 할인율 축소 구간 주주친화정책이 견인하는 할인율 축소 구간 ,"330,000",매수,최관순,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=402340&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644369,293500
2025-10-31,한화,000880, 충분한 주가상승 여력 충분한 주가상승 여력 충분한 주가상승 여력 ,"125,000",매수,최관순,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=000880&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644368,84800
2025-10-31,CJ,001040, 적수가 없는 올리브영 적수가 없는 올리브영 적수가 없는 올리브영 ,"205,000",매수,최관순,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=001040&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644367,189300
2025-10-31,LS,006260, 우호적 업황과 보유 자사주 가치 우호적 업황과 보유 자사주 가치 우호적 업황과 보유 자사주 가치 ,"255,000",매수,최관순,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=006260&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644366,196500
2025-10-31,LG,003550, 주가 키맞추기 주가 키맞추기 주가 키맞추기 ,"100,000",매수,최관순,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=003550&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644365,80600
2025-10-31,삼성물산,028260, 저평가된 자산가치와 자체사업 턴어라운드 저평가된 자산가치와 자체사업 턴어라운드 저평가된 자산가치와 자체사업 턴어라운드 ,"280,000",매수,최관순,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=028260&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644364,224000
2025-10-31,현대지에프홀딩스,005440, 주주친화정책에 대한 재평가 필요 주주친화정책에 대한 재평가 필요 주주친화정책에 대한 재평가 필요 ,"9,300",매수,최관순,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=005440&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644363,8440
2025-10-31,롯데지주,004990, 자사주 통한 재무구조 개선 가능성 자사주 통한 재무구조 개선 가능성 자사주 통한 재무구조 개선 가능성 ,0,NotRated,최관순,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=004990&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644362,31500
2025-10-31,HD현대마린솔루션,443060, 핵심사업부문 항해 이상 무 핵심사업부문 항해 이상 무 핵심사업부문 항해 이상 무 ,"290,000",매수,한승한,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=443060&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644361,211000
2025-10-31,현대차,005380, 26년 신차 골드 사이클과 미국 시장 재편에 준비해야 할 때 26년 신차 골드 사이클과 미국 시장 재편에 준비해야 할 때 26년 신차 골드 사이클과 미국 시장 재편에 준비해야 할 때 ,"330,000",매수,윤혁진,SK증권,https://comp.kisline.com/hi/HI0100M010GE.nice?stockcd=005380&nav=1,https://consensus.hankyung.com/analysis/downpdf?report_idx=644360,262000
